mrt_dist_km,amenity_score,neighborhood_demand,lag_occupancy,month_num,d_covid_phase2,d_absd_hike_2021,d_ahd_tightening,d_ura_guidelines,d_rental_surge,room_type,zone,lease_type,rental_price_sgd,is_vacant,month,planning_area,operator
0.672,0.571,49.2,0.872,6,0,1,0,0,1,Twin-Share,North,6-Month,990.0,1,2022-06,Woodlands,Figment
0.693,0.286,66.16,0.919,6,0,1,0,0,1,Twin-Share,Central,3-Month,1130.0,0,2022-06,Toa Payoh,Coliwoo
0.849,0.571,71.84,0.965,6,0,1,0,0,1,Twin-Share,Central,6-Month,1240.0,0,2022-06,Outram,The Assembly Place
0.337,0.857,67.54,0.924,6,0,1,0,0,1,Studio,West,6-Month,1920.0,0,2022-06,Clementi,Coliwoo
0.267,0.857,71.15,0.274,6,0,1,0,0,1,Suite,Central,Monthly,2910.0,0,2022-06,Novena,The Assembly Place
1.254,0.714,58.27,0.847,6,0,1,0,0,1,Single,North-East,6-Month,1360.0,0,2022-06,Sengkang,Bonztel
0.993,0.857,51.45,0.904,6,0,1,0,0,1,Deluxe,North-East,12-Month,2340.0,0,2022-06,Sengkang,Cantonment
3.262,0.571,64.97,1.0,6,0,1,0,0,1,Twin-Share,West,Monthly,830.0,0,2022-06,Jurong East,Coliwoo
0.77,0.714,82.53,0.977,6,0,1,0,0,1,Master,Central,3-Month,2120.0,0,2022-06,Queenstown,Coliwoo
0.269,0.714,61.51,0.297,6,0,1,0,0,1,Suite,North-East,Monthly,2940.0,1,2022-06,Serangoon,Bonztel
0.187,0.714,50.22,0.578,6,0,1,0,0,1,Suite,North-East,6-Month,2500.0,1,2022-06,Ang Mo Kio,The Assembly Place
0.642,0.429,58.22,0.937,6,0,1,0,0,1,Twin-Share,East,3-Month,1130.0,0,2022-06,Tampines,Cantonment
0.485,0.714,63.08,0.524,6,0,1,0,0,1,Master,West,6-Month,1980.0,0,2022-06,Buona Vista,Bonztel
0.51,0.571,52.0,0.964,6,0,1,0,0,1,Suite,North,12-Month,2270.0,0,2022-06,Yishun,Hmlet
1.458,0.286,65.67,1.0,6,0,1,0,0,1,Twin-Share,Central,3-Month,1110.0,0,2022-06,Bishan,Bonztel
3.156,0.714,52.19,0.593,6,0,1,0,0,1,Studio,West,Monthly,1650.0,0,2022-06,Jurong East,Cantonment
0.243,1.0,39.05,0.367,6,0,1,0,0,1,Deluxe,North,3-Month,2810.0,1,2022-06,Yishun,Hmlet
0.359,0.429,80.74,0.809,6,0,1,0,0,1,Twin-Share,Central,12-Month,1180.0,1,2022-06,Kallang,Coliwoo
0.649,0.714,83.81,1.0,6,0,1,0,0,1,Twin-Share,Central,12-Month,1190.0,0,2022-06,Novena,Bonztel
3.587,1.0,61.7,1.0,6,0,1,0,0,1,Single,West,6-Month,970.0,0,2022-06,Jurong East,Cantonment
0.381,1.0,52.44,0.553,6,0,1,0,0,1,Master,East,12-Month,1820.0,1,2022-06,Bedok,Bonztel
0.115,0.429,59.27,0.688,6,0,1,0,0,1,Suite,North-East,3-Month,2460.0,1,2022-06,Serangoon,Lyf
0.358,0.429,51.14,0.426,6,0,1,0,0,1,Deluxe,East,12-Month,2420.0,1,2022-06,Bedok,The Assembly Place
0.462,0.429,48.77,0.193,6,0,1,0,0,1,Deluxe,North-East,Monthly,2950.0,0,2022-06,Ang Mo Kio,Figment
0.377,1.0,58.48,0.853,6,0,1,0,0,1,Single,East,6-Month,1350.0,0,2022-06,Tampines,Bonztel
1.932,0.714,47.37,0.851,6,0,1,0,0,1,Suite,North-East,6-Month,2040.0,0,2022-06,Sengkang,Figment
3.705,1.0,62.9,0.958,6,0,1,0,0,1,Studio,West,12-Month,1310.0,0,2022-06,Jurong East,The Assembly Place
0.965,1.0,68.13,0.901,6,0,1,0,0,1,Twin-Share,West,3-Month,920.0,0,2022-06,Clementi,Lyf
0.588,0.571,88.86,0.85,6,0,1,0,0,1,Master,Central,6-Month,2090.0,0,2022-06,Rochor,Coliwoo
0.391,0.714,32.54,0.76,6,0,1,0,0,1,Suite,North,12-Month,2280.0,0,2022-06,Woodlands,Cove
0.227,0.857,45.3,0.59,6,0,1,0,0,1,Studio,North,3-Month,2120.0,0,2022-06,Yishun,Lyf
0.718,0.857,78.14,0.527,6,0,1,0,0,1,Studio,Central,6-Month,2270.0,0,2022-06,Novena,Cove
1.078,0.714,85.58,0.874,6,0,1,0,0,1,Master,Central,6-Month,2030.0,0,2022-06,Outram,Lyf
0.473,1.0,73.89,0.121,6,0,1,0,0,1,Suite,Central,3-Month,2840.0,1,2022-06,Geylang,Bonztel
0.217,0.571,55.99,0.669,6,0,1,0,0,1,Studio,North,3-Month,2110.0,0,2022-06,Yishun,Cove
0.652,0.429,87.82,0.908,6,0,1,0,0,1,Master,Central,12-Month,1850.0,1,2022-06,Rochor,Lyf
0.559,0.714,64.42,0.971,6,0,1,0,0,1,Single,Central,6-Month,1390.0,0,2022-06,Toa Payoh,Bonztel
0.729,0.857,57.63,0.664,6,0,1,0,0,1,Master,East,6-Month,1900.0,0,2022-06,Bedok,Cove
0.072,0.571,71.63,0.753,6,0,1,0,0,1,Studio,East,6-Month,1960.0,1,2022-06,Paya Lebar,The Assembly Place
1.524,0.429,57.53,0.918,6,0,1,0,0,1,Master,North-East,3-Month,1420.0,0,2022-06,Sengkang,Cantonment
0.623,0.571,73.51,0.89,6,0,1,0,0,1,Master,Central,Monthly,2190.0,0,2022-06,Toa Payoh,Cantonment
0.147,0.286,41.27,0.766,6,0,1,0,0,1,Master,North,3-Month,1940.0,0,2022-06,Yishun,Bonztel
0.291,0.857,55.61,0.69,6,0,1,0,0,1,Suite,West,12-Month,2100.0,0,2022-06,Clementi,Hmlet
1.84,0.857,49.77,0.953,6,0,1,0,0,1,Master,North-East,12-Month,1540.0,0,2022-06,Sengkang,The Assembly Place
0.069,0.429,45.36,0.365,6,0,1,0,0,1,Deluxe,East,6-Month,2740.0,1,2022-06,Tampines,Coliwoo
0.727,0.429,63.6,0.915,6,0,1,0,0,1,Twin-Share,North-East,Monthly,1110.0,0,2022-06,Serangoon,Hmlet
0.831,0.429,73.54,0.695,6,0,1,0,0,1,Suite,Central,Monthly,2770.0,0,2022-06,Geylang,Coliwoo
0.685,1.0,57.11,0.67,6,0,1,0,0,1,Studio,East,Monthly,2150.0,0,2022-06,Tampines,Lyf
3.405,0.714,54.59,0.986,6,0,1,0,0,1,Twin-Share,West,6-Month,760.0,0,2022-06,Jurong East,Cantonment
0.419,0.286,77.24,0.897,6,0,1,0,0,1,Single,Central,12-Month,1350.0,0,2022-06,Outram,Lyf
0.492,0.857,73.19,0.945,6,0,1,0,0,1,Twin-Share,Central,6-Month,1390.0,0,2022-06,Outram,Figment
0.932,0.857,55.22,0.479,6,0,1,0,0,1,Deluxe,North-East,3-Month,2600.0,1,2022-06,Punggol,Bonztel
0.199,0.429,52.09,0.456,6,0,1,0,0,1,Deluxe,North-East,Monthly,3120.0,0,2022-06,Ang Mo Kio,Bonztel
0.55,0.571,62.99,0.891,6,0,1,0,0,1,Twin-Share,East,12-Month,950.0,0,2022-06,Paya Lebar,Lyf
1.653,0.714,53.13,0.729,6,0,1,0,0,1,Suite,North-East,6-Month,2340.0,0,2022-06,Sengkang,Coliwoo
0.633,0.286,53.01,0.733,6,0,1,0,0,1,Master,North-East,6-Month,1590.0,0,2022-06,Serangoon,Bonztel
0.518,0.857,72.59,0.989,6,0,1,0,0,1,Master,West,12-Month,1510.0,0,2022-06,Buona Vista,Figment
0.312,1.0,42.2,0.572,6,0,1,0,0,1,Deluxe,North,6-Month,2460.0,1,2022-06,Yishun,Bonztel
0.061,0.571,61.37,0.591,6,0,1,0,0,1,Master,West,12-Month,1810.0,1,2022-06,Buona Vista,Cantonment
0.285,0.714,72.67,0.255,6,0,1,0,0,1,Deluxe,Central,Monthly,3720.0,1,2022-06,Geylang,Lyf
0.309,1.0,68.84,0.944,6,0,1,0,0,1,Single,West,12-Month,1230.0,0,2022-06,Buona Vista,Cove
2.049,0.571,64.65,0.672,6,0,1,0,0,1,Studio,North-East,3-Month,1930.0,0,2022-06,Sengkang,Cantonment
0.167,0.714,89.52,0.628,6,0,1,0,0,1,Studio,Central,12-Month,2280.0,0,2022-06,Rochor,Hmlet
0.531,0.857,43.19,0.884,6,0,1,0,0,1,Deluxe,North,Monthly,2820.0,0,2022-06,Woodlands,The Assembly Place
0.061,0.857,70.97,0.422,6,0,1,0,0,1,Suite,Central,3-Month,2910.0,0,2022-06,Toa Payoh,Lyf
0.096,0.286,73.95,0.819,6,0,1,0,0,1,Deluxe,Central,3-Month,2830.0,1,2022-06,Toa Payoh,The Assembly Place
1.665,0.571,51.94,0.631,6,0,1,0,0,1,Master,North-East,6-Month,1510.0,0,2022-06,Sengkang,Coliwoo
0.664,0.286,57.43,0.423,6,0,1,0,0,1,Studio,North-East,3-Month,2290.0,0,2022-06,Ang Mo Kio,Cantonment
0.234,0.714,50.66,0.206,6,0,1,0,0,1,Deluxe,North-East,6-Month,2610.0,1,2022-06,Ang Mo Kio,Hmlet
0.376,0.571,71.63,0.285,6,0,1,0,0,1,Studio,Central,3-Month,2380.0,0,2022-06,Queenstown,Cove
0.966,0.571,59.29,0.555,6,0,1,0,0,1,Master,East,3-Month,1870.0,1,2022-06,Tampines,Cove
0.648,0.571,68.57,0.871,6,0,1,0,0,1,Twin-Share,Central,12-Month,1030.0,0,2022-06,Queenstown,Lyf
0.488,0.714,64.92,0.951,6,0,1,0,0,1,Twin-Share,East,6-Month,1120.0,0,2022-06,Paya Lebar,Lyf
0.533,0.286,89.7,1.0,6,0,1,0,0,1,Twin-Share,Central,6-Month,1150.0,1,2022-06,Rochor,Figment
0.491,1.0,62.34,0.438,6,0,1,0,0,1,Deluxe,North-East,6-Month,2610.0,1,2022-06,Serangoon,Figment
0.365,0.571,71.8,0.644,6,0,1,0,0,1,Studio,Central,6-Month,2560.0,0,2022-06,Queenstown,Cove
0.279,0.286,55.23,0.728,6,0,1,0,0,1,Suite,East,12-Month,2190.0,1,2022-06,Tampines,Figment
0.317,0.571,93.03,0.964,6,0,1,0,0,1,Twin-Share,Central,Monthly,1340.0,0,2022-06,Rochor,Hmlet
0.334,1.0,66.85,0.843,6,0,1,0,0,1,Master,Central,6-Month,1950.0,0,2022-06,Toa Payoh,Coliwoo
3.028,0.429,54.49,0.895,6,0,1,0,0,1,Suite,West,3-Month,1680.0,0,2022-06,Jurong East,Lyf
0.325,0.714,51.29,0.074,6,0,1,0,0,1,Deluxe,North-East,6-Month,2950.0,1,2022-06,Punggol,The Assembly Place
0.153,0.714,79.89,1.0,6,0,1,0,0,1,Twin-Share,Central,3-Month,1410.0,0,2022-06,Queenstown,Figment
0.44,1.0,58.93,0.44,6,0,1,0,0,1,Deluxe,West,12-Month,2720.0,0,2022-06,Clementi,Lyf
1.131,0.429,50.76,1.0,7,0,0,0,0,1,Twin-Share,North-East,12-Month,840.0,0,2022-07,Sengkang,Hmlet
0.584,0.571,76.65,0.892,7,0,0,0,0,1,Master,Central,3-Month,1830.0,0,2022-07,Queenstown,Cantonment
0.407,0.714,79.3,0.675,7,0,0,0,0,1,Studio,Central,Monthly,2400.0,1,2022-07,Kallang,Figment
0.197,0.429,48.71,0.865,7,0,0,0,0,1,Master,North,6-Month,1710.0,0,2022-07,Yishun,Coliwoo
0.23,0.857,64.33,0.892,7,0,0,0,0,1,Single,North-East,12-Month,1260.0,0,2022-07,Serangoon,The Assembly Place
0.459,0.571,86.51,0.397,7,0,0,0,0,1,Suite,Central,3-Month,2940.0,1,2022-07,Rochor,Cove
0.564,1.0,72.6,0.904,7,0,0,0,0,1,Single,Central,Monthly,1630.0,0,2022-07,Kallang,The Assembly Place
0.895,0.714,59.24,0.703,7,0,0,0,0,1,Deluxe,East,6-Month,2390.0,0,2022-07,Tampines,Cove
0.745,0.286,89.97,0.987,7,0,0,0,0,1,Single,Central,3-Month,1510.0,0,2022-07,Outram,Hmlet
0.289,0.429,84.65,0.874,7,0,0,0,0,1,Twin-Share,Central,Monthly,1190.0,0,2022-07,Novena,The Assembly Place
0.651,1.0,46.33,0.812,7,0,0,0,0,1,Master,North-East,Monthly,1850.0,0,2022-07,Ang Mo Kio,Cove
0.104,0.714,57.08,0.476,7,0,0,0,0,1,Deluxe,North-East,12-Month,2490.0,0,2022-07,Serangoon,Lyf
0.222,0.571,76.19,0.742,7,0,0,0,0,1,Twin-Share,Central,Monthly,1280.0,0,2022-07,Novena,Cantonment
0.367,0.857,56.59,0.84,7,0,0,0,0,1,Master,East,3-Month,1740.0,0,2022-07,Bedok,Lyf
0.167,0.286,48.7,0.561,7,0,0,0,0,1,Deluxe,North-East,3-Month,2630.0,0,2022-07,Punggol,Figment
0.506,0.857,69.88,0.979,7,0,0,0,0,1,Studio,North-East,3-Month,2040.0,0,2022-07,Serangoon,Bonztel
0.158,0.286,57.42,0.323,7,0,0,0,0,1,Deluxe,West,6-Month,2500.0,1,2022-07,Clementi,The Assembly Place
0.212,0.286,54.27,0.624,7,0,0,0,0,1,Suite,East,6-Month,2370.0,1,2022-07,Bedok,Cantonment
0.229,0.857,50.36,0.884,7,0,0,0,0,1,Master,North-East,Monthly,2070.0,0,2022-07,Ang Mo Kio,Cove
0.802,0.714,51.06,0.555,7,0,0,0,0,1,Studio,North-East,3-Month,2200.0,0,2022-07,Sengkang,Figment
0.517,0.857,47.86,0.918,7,0,0,0,0,1,Twin-Share,North-East,3-Month,1080.0,0,2022-07,Ang Mo Kio,Figment
0.524,1.0,43.82,1.0,7,0,0,0,0,1,Twin-Share,North,6-Month,890.0,0,2022-07,Yishun,The Assembly Place
0.697,0.714,76.78,0.971,7,0,0,0,0,1,Twin-Share,Central,12-Month,1220.0,0,2022-07,Rochor,Bonztel
3.466,0.429,54.06,0.942,7,0,0,0,0,1,Twin-Share,West,3-Month,790.0,0,2022-07,Jurong East,The Assembly Place
0.303,0.714,60.43,0.904,7,0,0,0,0,1,Master,East,12-Month,1660.0,0,2022-07,Paya Lebar,Bonztel
0.245,1.0,46.09,0.814,7,0,0,0,0,1,Master,East,6-Month,1690.0,1,2022-07,Tampines,Bonztel
0.427,0.429,64.48,0.556,7,0,0,0,0,1,Master,North-East,3-Month,1890.0,0,2022-07,Serangoon,Coliwoo
0.28,1.0,64.47,0.666,7,0,0,0,0,1,Deluxe,East,3-Month,2680.0,0,2022-07,Paya Lebar,Hmlet
0.897,0.429,58.36,0.674,7,0,0,0,0,1,Master,East,3-Month,1800.0,1,2022-07,Bedok,Bonztel
0.516,1.0,77.99,0.961,7,0,0,0,0,1,Twin-Share,Central,6-Month,1060.0,0,2022-07,Queenstown,Figment
0.146,0.286,76.46,0.46,7,0,0,0,0,1,Deluxe,Central,Monthly,2990.0,0,2022-07,Geylang,Cantonment
0.427,0.429,50.52,1.0,7,0,0,0,0,1,Single,East,12-Month,1170.0,0,2022-07,Bedok,The Assembly Place
0.015,0.429,44.5,0.595,7,0,0,0,0,1,Master,North-East,Monthly,2130.0,0,2022-07,Punggol,Hmlet
0.264,0.857,74.45,0.837,7,0,0,0,0,1,Master,Central,6-Month,2160.0,1,2022-07,Geylang,Cantonment
0.222,0.714,55.61,0.953,7,0,0,0,0,1,Master,East,3-Month,1640.0,0,2022-07,Bedok,Coliwoo
0.13,0.714,58.92,0.569,7,0,0,0,0,1,Suite,East,12-Month,2240.0,0,2022-07,Tampines,Coliwoo
0.361,0.429,68.23,0.816,7,0,0,0,0,1,Single,Central,6-Month,1580.0,0,2022-07,Queenstown,Hmlet
0.119,0.429,55.45,0.362,7,0,0,0,0,1,Deluxe,North-East,12-Month,2470.0,1,2022-07,Punggol,Cove
0.252,1.0,50.12,0.176,7,0,0,0,0,1,Deluxe,North-East,Monthly,2870.0,1,2022-07,Punggol,The Assembly Place
1.003,0.429,84.16,0.339,7,0,0,0,0,1,Studio,Central,12-Month,2160.0,0,2022-07,Novena,Lyf
0.243,0.571,55.28,0.967,7,0,0,0,0,1,Twin-Share,East,12-Month,920.0,0,2022-07,Tampines,Bonztel
0.119,0.857,75.9,0.645,7,0,0,0,0,1,Studio,Central,6-Month,2480.0,0,2022-07,Outram,Bonztel
0.388,1.0,47.55,0.733,7,0,0,0,0,1,Deluxe,North,6-Month,2770.0,0,2022-07,Yishun,Cantonment
0.071,0.571,77.64,0.872,7,0,0,0,0,1,Studio,Central,3-Month,2120.0,1,2022-07,Rochor,Figment
0.323,0.286,78.07,0.764,7,0,0,0,0,1,Master,Central,Monthly,2220.0,1,2022-07,Outram,Figment
0.537,0.857,49.89,0.743,7,0,0,0,0,1,Studio,North,6-Month,1970.0,1,2022-07,Woodlands,Coliwoo
0.727,0.857,62.3,0.563,7,0,0,0,0,1,Studio,Central,12-Month,2170.0,0,2022-07,Toa Payoh,Cantonment
0.372,0.286,71.73,0.868,7,0,0,0,0,1,Single,East,Monthly,1380.0,0,2022-07,Paya Lebar,Cantonment
0.375,0.429,63.14,1.0,7,0,0,0,0,1,Twin-Share,North-East,Monthly,1200.0,0,2022-07,Punggol,Cove
0.386,0.714,75.92,0.598,7,0,0,0,0,1,Deluxe,Central,12-Month,2830.0,1,2022-07,Geylang,The Assembly Place
0.497,0.857,55.54,0.638,7,0,0,0,0,1,Suite,North-East,Monthly,2460.0,1,2022-07,Ang Mo Kio,The Assembly Place
0.276,0.429,50.08,0.821,7,0,0,0,0,1,Suite,North-East,6-Month,2280.0,0,2022-07,Punggol,Lyf
1.798,0.429,50.35,0.81,7,0,0,0,0,1,Master,North-East,3-Month,1630.0,0,2022-07,Sengkang,Coliwoo
2.056,0.714,42.22,0.935,7,0,0,0,0,1,Single,North-East,6-Month,1030.0,0,2022-07,Sengkang,Hmlet
0.462,0.714,77.04,0.608,7,0,0,0,0,1,Studio,Central,3-Month,2190.0,0,2022-07,Outram,The Assembly Place
0.477,0.571,59.99,0.326,7,0,0,0,0,1,Deluxe,North-East,12-Month,2630.0,1,2022-07,Ang Mo Kio,Coliwoo
0.438,0.286,83.26,0.973,7,0,0,0,0,1,Master,Central,Monthly,2160.0,0,2022-07,Rochor,Hmlet
0.414,0.429,67.71,0.861,7,0,0,0,0,1,Studio,Central,12-Month,2340.0,0,2022-07,Geylang,Figment
0.106,0.857,72.5,0.848,7,0,0,0,0,1,Twin-Share,Central,Monthly,1350.0,0,2022-07,Kallang,Hmlet
0.324,0.714,64.3,0.894,7,0,0,0,0,1,Master,East,6-Month,1980.0,0,2022-07,Paya Lebar,Bonztel
0.365,0.857,52.54,0.781,7,0,0,0,0,1,Studio,East,12-Month,1910.0,0,2022-07,Tampines,Cantonment
0.593,0.857,49.47,0.298,7,0,0,0,0,1,Studio,North-East,Monthly,2170.0,1,2022-07,Punggol,Bonztel
0.321,0.857,71.91,0.755,7,0,0,0,0,1,Twin-Share,Central,6-Month,1270.0,0,2022-07,Novena,Cantonment
0.236,1.0,64.4,0.768,7,0,0,0,0,1,Suite,East,6-Month,2420.0,0,2022-07,Paya Lebar,Cove
0.875,0.429,40.37,0.438,7,0,0,0,0,1,Suite,North-East,12-Month,2200.0,1,2022-07,Punggol,Cove
0.537,0.286,61.57,1.0,7,0,0,0,0,1,Twin-Share,North-East,Monthly,1080.0,0,2022-07,Punggol,Hmlet
0.664,0.857,68.15,0.955,7,0,0,0,0,1,Twin-Share,Central,12-Month,1150.0,0,2022-07,Toa Payoh,Bonztel
0.538,0.571,73.78,0.507,7,0,0,0,0,1,Deluxe,Central,12-Month,2670.0,0,2022-07,Kallang,Cantonment
3.923,0.286,56.48,0.9,7,0,0,0,0,1,Master,West,3-Month,1220.0,0,2022-07,Jurong East,Cove
0.353,0.857,90.37,0.781,7,0,0,0,0,1,Suite,Central,12-Month,2710.0,1,2022-07,Rochor,Cantonment
1.37,0.714,49.42,0.764,7,0,0,0,0,1,Master,North-East,Monthly,1650.0,0,2022-07,Sengkang,Hmlet
0.997,0.286,70.14,0.716,7,0,0,0,0,1,Deluxe,North-East,Monthly,2550.0,0,2022-07,Serangoon,Bonztel
0.463,0.714,66.46,0.92,7,0,0,0,0,1,Twin-Share,West,Monthly,1070.0,0,2022-07,Buona Vista,The Assembly Place
0.559,1.0,47.78,0.931,7,0,0,0,0,1,Twin-Share,North-East,12-Month,980.0,0,2022-07,Ang Mo Kio,Cove
0.297,0.571,75.77,0.665,7,0,0,0,0,1,Studio,Central,Monthly,2570.0,0,2022-07,Geylang,Lyf
0.655,0.429,67.13,0.246,7,0,0,0,0,1,Deluxe,West,3-Month,2810.0,0,2022-07,Buona Vista,The Assembly Place
0.436,0.286,60.47,0.436,7,0,0,0,0,1,Deluxe,North-East,6-Month,2550.0,1,2022-07,Ang Mo Kio,Lyf
0.367,1.0,65.86,0.482,7,0,0,0,0,1,Master,West,Monthly,1860.0,0,2022-07,Buona Vista,Lyf
0.756,0.714,68.38,0.479,7,0,0,0,0,1,Deluxe,West,Monthly,2600.0,1,2022-07,Clementi,Lyf
0.108,0.571,85.44,0.788,7,0,0,0,0,1,Studio,Central,12-Month,2010.0,0,2022-07,Outram,Bonztel
0.645,0.286,62.77,0.829,7,0,0,0,0,1,Suite,West,3-Month,2020.0,0,2022-07,Clementi,Lyf
0.246,0.286,46.44,0.986,7,0,0,0,0,1,Twin-Share,East,12-Month,930.0,0,2022-07,Tampines,Hmlet
0.145,0.429,84.77,0.796,7,0,0,0,0,1,Studio,Central,12-Month,2410.0,0,2022-07,Kallang,Lyf
0.377,0.571,62.72,0.921,7,0,0,0,0,1,Studio,West,12-Month,1640.0,0,2022-07,Clementi,Figment
0.296,0.571,60.6,0.628,7,0,0,0,0,1,Single,East,3-Month,1360.0,0,2022-07,Paya Lebar,Cove
0.257,0.714,58.55,0.16,7,0,0,0,0,1,Suite,East,6-Month,2510.0,1,2022-07,Bedok,Cantonment
0.82,0.286,47.26,0.403,7,0,0,0,0,1,Deluxe,North,3-Month,2450.0,0,2022-07,Woodlands,Figment
0.319,0.429,67.28,0.894,7,0,0,0,0,1,Twin-Share,Central,12-Month,1040.0,1,2022-07,Geylang,Figment
0.593,0.571,79.73,0.983,7,0,0,0,0,1,Twin-Share,Central,3-Month,1230.0,0,2022-07,Rochor,Figment
0.649,0.571,65.09,0.538,7,0,0,0,0,1,Deluxe,North-East,12-Month,2440.0,1,2022-07,Ang Mo Kio,Bonztel
0.681,1.0,60.99,0.902,7,0,0,0,0,1,Suite,North-East,6-Month,1910.0,0,2022-07,Serangoon,Cantonment
0.454,1.0,92.0,0.485,7,0,0,0,0,1,Deluxe,Central,6-Month,3030.0,0,2022-07,Rochor,Lyf
0.877,0.286,76.61,0.838,7,0,0,0,0,1,Studio,Central,12-Month,2010.0,0,2022-07,Queenstown,The Assembly Place
0.245,0.286,86.91,0.432,8,0,0,0,0,1,Deluxe,Central,3-Month,3070.0,1,2022-08,Rochor,Hmlet
0.509,1.0,70.2,0.834,8,0,0,0,0,1,Master,Central,6-Month,2120.0,0,2022-08,Outram,Lyf
0.086,0.857,55.38,0.566,8,0,0,0,0,1,Studio,West,3-Month,2040.0,0,2022-08,Buona Vista,Cove
1.624,0.857,66.37,0.875,8,0,0,0,0,1,Studio,Central,3-Month,2100.0,0,2022-08,Bishan,Lyf
0.298,0.714,73.15,0.941,8,0,0,0,0,1,Twin-Share,West,12-Month,910.0,0,2022-08,Buona Vista,The Assembly Place
0.317,0.429,84.92,0.926,8,0,0,0,0,1,Twin-Share,Central,Monthly,1220.0,0,2022-08,Novena,The Assembly Place
0.157,0.714,74.09,0.924,8,0,0,0,0,1,Single,Central,12-Month,1410.0,0,2022-08,Queenstown,Hmlet
0.242,0.571,44.99,0.361,8,0,0,0,0,1,Deluxe,North,12-Month,2240.0,0,2022-08,Woodlands,Hmlet
0.333,1.0,40.25,0.603,8,0,0,0,0,1,Deluxe,North,6-Month,2650.0,1,2022-08,Yishun,Cove
2.146,0.714,59.94,1.0,8,0,0,0,0,1,Twin-Share,Central,6-Month,940.0,0,2022-08,Bishan,Cantonment
0.705,0.286,53.36,0.879,8,0,0,0,0,1,Single,North,12-Month,1150.0,0,2022-08,Woodlands,Cove
0.337,0.571,52.72,0.815,8,0,0,0,0,1,Master,North-East,3-Month,1870.0,1,2022-08,Ang Mo Kio,The Assembly Place
0.375,0.714,72.11,0.872,8,0,0,0,0,1,Master,Central,3-Month,1900.0,0,2022-08,Kallang,Cantonment
0.329,0.571,50.15,0.998,8,0,0,0,0,1,Studio,North-East,12-Month,1820.0,0,2022-08,Ang Mo Kio,Cantonment
0.615,0.714,61.79,0.107,8,0,0,0,0,1,Deluxe,North-East,6-Month,2640.0,1,2022-08,Serangoon,Cove
0.147,0.429,60.31,0.388,8,0,0,0,0,1,Deluxe,East,6-Month,2720.0,1,2022-08,Paya Lebar,Cove
2.309,0.429,44.48,0.628,8,0,0,0,0,1,Deluxe,North-East,3-Month,2150.0,0,2022-08,Sengkang,Figment
0.479,0.286,57.16,0.985,8,0,0,0,0,1,Twin-Share,East,6-Month,960.0,1,2022-08,Bedok,Figment
0.496,0.429,73.15,0.577,8,0,0,0,0,1,Master,East,12-Month,1740.0,1,2022-08,Tampines,Figment
0.436,0.857,87.32,0.799,8,0,0,0,0,1,Master,Central,12-Month,1780.0,0,2022-08,Rochor,Coliwoo
0.356,0.857,79.51,0.922,8,0,0,0,0,1,Twin-Share,Central,6-Month,1260.0,0,2022-08,Queenstown,Figment
0.669,0.286,55.27,0.899,8,0,0,0,0,1,Suite,East,3-Month,2410.0,0,2022-08,Tampines,Hmlet
0.662,0.571,46.04,0.576,8,0,0,0,0,1,Studio,North,Monthly,2010.0,0,2022-08,Woodlands,Lyf
0.534,0.286,63.38,0.92,8,0,0,0,0,1,Master,North-East,12-Month,1550.0,0,2022-08,Serangoon,Coliwoo
0.317,1.0,41.8,0.915,8,0,0,0,0,1,Twin-Share,North,12-Month,990.0,0,2022-08,Yishun,Figment
2.994,0.714,54.59,1.0,8,0,0,0,0,1,Single,West,3-Month,1070.0,0,2022-08,Jurong East,The Assembly Place
0.642,1.0,84.62,0.862,8,0,0,0,0,1,Suite,Central,3-Month,2800.0,0,2022-08,Geylang,Figment
0.641,0.429,98.79,1.0,8,0,0,0,0,1,Twin-Share,Central,6-Month,1110.0,0,2022-08,Rochor,Lyf
0.177,0.286,77.8,0.9,8,0,0,0,0,1,Twin-Share,Central,12-Month,1090.0,1,2022-08,Queenstown,Cantonment
0.686,0.857,52.71,0.824,8,0,0,0,0,1,Studio,East,6-Month,2040.0,0,2022-08,Bedok,Hmlet
1.413,0.286,47.57,0.903,8,0,0,0,0,1,Master,North-East,Monthly,1690.0,0,2022-08,Sengkang,The Assembly Place
0.686,0.571,89.15,0.296,8,0,0,0,0,1,Suite,Central,Monthly,2850.0,1,2022-08,Outram,Cantonment
1.548,0.857,56.88,0.69,8,0,0,0,0,1,Master,Central,6-Month,1990.0,1,2022-08,Bishan,Figment
1.789,1.0,64.1,1.0,8,0,0,0,0,1,Twin-Share,Central,12-Month,1020.0,0,2022-08,Bishan,Lyf
0.616,0.714,47.9,0.837,8,0,0,0,0,1,Master,North,6-Month,1730.0,0,2022-08,Woodlands,Cove
0.489,0.571,57.26,0.297,8,0,0,0,0,1,Deluxe,North-East,Monthly,2750.0,1,2022-08,Ang Mo Kio,Bonztel
0.779,0.857,64.55,0.79,8,0,0,0,0,1,Master,East,Monthly,2130.0,1,2022-08,Paya Lebar,Coliwoo
0.435,0.429,53.26,0.337,8,0,0,0,0,1,Deluxe,North-East,12-Month,2440.0,0,2022-08,Serangoon,Cantonment
0.3,1.0,56.17,0.606,8,0,0,0,0,1,Studio,North-East,3-Month,2160.0,0,2022-08,Serangoon,Cove
1.712,0.857,71.81,0.754,8,0,0,0,0,1,Suite,Central,3-Month,2370.0,0,2022-08,Bishan,Coliwoo
