listing_id,month,year,month_num,operator,planning_area,zone,room_type,lease_type,lat,lon,mrt_dist_km,amenity_count,amenity_score,neighborhood_demand,lag_occupancy,rental_price_sgd,is_vacant,d_covid_phase2,d_absd_hike_2021,d_ahd_tightening,d_ura_guidelines,d_rental_surge
2632,2022-07,2022,7,Lyf,Kallang,Central,Studio,12-Month,1.30901,103.87284,0.145,3,0.429,84.77,0.796,2410.0,0,0,0,0,0,1
2633,2022-07,2022,7,Figment,Clementi,West,Studio,12-Month,1.31181,103.76479,0.377,4,0.571,62.72,0.921,1640.0,0,0,0,0,0,1
2634,2022-07,2022,7,Cove,Paya Lebar,East,Single,3-Month,1.32093,103.89353,0.296,4,0.571,60.6,0.628,1360.0,0,0,0,0,0,1
2635,2022-07,2022,7,Cantonment,Bedok,East,Suite,6-Month,1.32402,103.92789,0.257,5,0.714,58.55,0.16,2510.0,1,0,0,0,0,1
2636,2022-07,2022,7,Figment,Woodlands,North,Deluxe,3-Month,1.44472,103.7875,0.82,2,0.286,47.26,0.403,2450.0,0,0,0,0,0,1
2637,2022-07,2022,7,Figment,Geylang,Central,Twin-Share,12-Month,1.32197,103.89159,0.319,3,0.429,67.28,0.894,1040.0,1,0,0,0,0,1
2638,2022-07,2022,7,Figment,Rochor,Central,Twin-Share,3-Month,1.30288,103.86118,0.593,4,0.571,79.73,0.983,1230.0,0,0,0,0,0,1
2639,2022-07,2022,7,Bonztel,Ang Mo Kio,North-East,Deluxe,12-Month,1.3661,103.85393,0.649,4,0.571,65.09,0.538,2440.0,1,0,0,0,0,1
2640,2022-07,2022,7,Cantonment,Serangoon,North-East,Suite,6-Month,1.35447,103.86562,0.681,7,1.0,60.99,0.902,1910.0,0,0,0,0,0,1
2641,2022-07,2022,7,Lyf,Rochor,Central,Deluxe,6-Month,1.30586,103.85226,0.454,7,1.0,92.0,0.485,3030.0,0,0,0,0,0,1
2642,2022-07,2022,7,The Assembly Place,Queenstown,Central,Studio,12-Month,1.29968,103.79186,0.877,2,0.286,76.61,0.838,2010.0,0,0,0,0,0,1
2643,2022-08,2022,8,Hmlet,Rochor,Central,Deluxe,3-Month,1.30616,103.85446,0.245,2,0.286,86.91,0.432,3070.0,1,0,0,0,0,1
2644,2022-08,2022,8,Lyf,Outram,Central,Master,6-Month,1.27731,103.83607,0.509,7,1.0,70.2,0.834,2120.0,0,0,0,0,0,1
2645,2022-08,2022,8,Cove,Buona Vista,West,Studio,3-Month,1.30715,103.78904,0.086,6,0.857,55.38,0.566,2040.0,0,0,0,0,0,1
2646,2022-08,2022,8,Lyf,Bishan,Central,Studio,3-Month,1.35533,103.84854,1.624,6,0.857,66.37,0.875,2100.0,0,0,0,0,0,1
2647,2022-08,2022,8,The Assembly Place,Buona Vista,West,Twin-Share,12-Month,1.30949,103.78826,0.298,5,0.714,73.15,0.941,910.0,0,0,0,0,0,1
2648,2022-08,2022,8,The Assembly Place,Novena,Central,Twin-Share,Monthly,1.3197,103.84116,0.317,3,0.429,84.92,0.926,1220.0,0,0,0,0,0,1
2649,2022-08,2022,8,Hmlet,Queenstown,Central,Single,12-Month,1.29379,103.78745,0.157,5,0.714,74.09,0.924,1410.0,0,0,0,0,0,1
2650,2022-08,2022,8,Hmlet,Woodlands,North,Deluxe,12-Month,1.43889,103.78501,0.242,4,0.571,44.99,0.361,2240.0,0,0,0,0,0,1
2651,2022-08,2022,8,Cove,Yishun,North,Deluxe,6-Month,1.42636,103.834,0.333,7,1.0,40.25,0.603,2650.0,1,0,0,0,0,1
2652,2022-08,2022,8,Cantonment,Bishan,Central,Twin-Share,6-Month,1.35111,103.84119,2.146,5,0.714,59.94,1.0,940.0,0,0,0,0,0,1
2653,2022-08,2022,8,Cove,Woodlands,North,Single,12-Month,1.4333,103.78177,0.705,2,0.286,53.36,0.879,1150.0,0,0,0,0,0,1
2654,2022-08,2022,8,The Assembly Place,Ang Mo Kio,North-East,Master,3-Month,1.37145,103.85211,0.337,4,0.571,52.72,0.815,1870.0,1,0,0,0,0,1
2655,2022-08,2022,8,Cantonment,Kallang,Central,Master,3-Month,1.31307,103.8706,0.375,5,0.714,72.11,0.872,1900.0,0,0,0,0,0,1
2656,2022-08,2022,8,Cantonment,Ang Mo Kio,North-East,Studio,12-Month,1.36735,103.851,0.329,4,0.571,50.15,0.998,1820.0,0,0,0,0,0,1
2657,2022-08,2022,8,Cove,Serangoon,North-East,Deluxe,6-Month,1.35312,103.87578,0.615,5,0.714,61.79,0.107,2640.0,1,0,0,0,0,1
2658,2022-08,2022,8,Cove,Paya Lebar,East,Deluxe,6-Month,1.31767,103.89432,0.147,3,0.429,60.31,0.388,2720.0,1,0,0,0,0,1
2659,2022-08,2022,8,Figment,Sengkang,North-East,Deluxe,3-Month,1.3856,103.89287,2.309,3,0.429,44.48,0.628,2150.0,0,0,0,0,0,1
2660,2022-08,2022,8,Figment,Bedok,East,Twin-Share,6-Month,1.32586,103.92627,0.479,2,0.286,57.16,0.985,960.0,1,0,0,0,0,1
2661,2022-08,2022,8,Figment,Tampines,East,Master,12-Month,1.34857,103.9455,0.496,3,0.429,73.15,0.577,1740.0,1,0,0,0,0,1
2662,2022-08,2022,8,Coliwoo,Rochor,Central,Master,12-Month,1.30752,103.85337,0.436,6,0.857,87.32,0.799,1780.0,0,0,0,0,0,1
2663,2022-08,2022,8,Figment,Queenstown,Central,Twin-Share,6-Month,1.29711,103.78743,0.356,6,0.857,79.51,0.922,1260.0,0,0,0,0,0,1
2664,2022-08,2022,8,Hmlet,Tampines,East,Suite,3-Month,1.35734,103.94083,0.669,2,0.286,55.27,0.899,2410.0,0,0,0,0,0,1
2665,2022-08,2022,8,Lyf,Woodlands,North,Studio,Monthly,1.44328,103.78754,0.662,4,0.571,46.04,0.576,2010.0,0,0,0,0,0,1
2666,2022-08,2022,8,Coliwoo,Serangoon,North-East,Master,12-Month,1.35303,103.86807,0.534,2,0.286,63.38,0.92,1550.0,0,0,0,0,0,1
2667,2022-08,2022,8,Figment,Yishun,North,Twin-Share,12-Month,1.42793,103.83276,0.317,7,1.0,41.8,0.915,990.0,0,0,0,0,0,1
2668,2022-08,2022,8,The Assembly Place,Jurong East,West,Single,3-Month,1.33102,103.74311,2.994,5,0.714,54.59,1.0,1070.0,0,0,0,0,0,1
2669,2022-08,2022,8,Figment,Geylang,Central,Suite,3-Month,1.32481,103.89074,0.642,7,1.0,84.62,0.862,2800.0,0,0,0,0,0,1
2670,2022-08,2022,8,Lyf,Rochor,Central,Twin-Share,6-Month,1.303,103.85072,0.641,3,0.429,98.79,1.0,1110.0,0,0,0,0,0,1
2671,2022-08,2022,8,Cantonment,Queenstown,Central,Twin-Share,12-Month,1.29489,103.78753,0.177,2,0.286,77.8,0.9,1090.0,1,0,0,0,0,1
2672,2022-08,2022,8,Hmlet,Bedok,East,Studio,6-Month,1.32804,103.92545,0.686,6,0.857,52.71,0.824,2040.0,0,0,0,0,0,1
2673,2022-08,2022,8,The Assembly Place,Sengkang,North-East,Master,Monthly,1.39321,103.89579,1.413,2,0.286,47.57,0.903,1690.0,0,0,0,0,0,1
2674,2022-08,2022,8,Cantonment,Outram,Central,Suite,Monthly,1.28066,103.83418,0.686,4,0.571,89.15,0.296,2850.0,1,0,0,0,0,1
2675,2022-08,2022,8,Figment,Bishan,Central,Master,6-Month,1.34777,103.84766,1.548,6,0.857,56.88,0.69,1990.0,1,0,0,0,0,1
2676,2022-08,2022,8,Lyf,Bishan,Central,Twin-Share,12-Month,1.35008,103.85221,1.789,7,1.0,64.1,1.0,1020.0,0,0,0,0,0,1
2677,2022-08,2022,8,Cove,Woodlands,North,Master,6-Month,1.43191,103.78733,0.616,5,0.714,47.9,0.837,1730.0,0,0,0,0,0,1
2678,2022-08,2022,8,Bonztel,Ang Mo Kio,North-East,Deluxe,Monthly,1.36924,103.85385,0.489,4,0.571,57.26,0.297,2750.0,1,0,0,0,0,1
2679,2022-08,2022,8,Coliwoo,Paya Lebar,East,Master,Monthly,1.31309,103.89827,0.779,6,0.857,64.55,0.79,2130.0,1,0,0,0,0,1
2680,2022-08,2022,8,Cantonment,Serangoon,North-East,Deluxe,12-Month,1.35954,103.87386,0.435,3,0.429,53.26,0.337,2440.0,0,0,0,0,0,1
2681,2022-08,2022,8,Cove,Serangoon,North-East,Studio,3-Month,1.35668,103.87409,0.3,7,1.0,56.17,0.606,2160.0,0,0,0,0,0,1
2682,2022-08,2022,8,Coliwoo,Bishan,Central,Suite,3-Month,1.35457,103.85091,1.712,6,0.857,71.81,0.754,2370.0,0,0,0,0,0,1
2683,2022-08,2022,8,Figment,Queenstown,Central,Twin-Share,3-Month,1.29524,103.78547,0.135,2,0.286,75.23,1.0,1100.0,0,0,0,0,0,1
2684,2022-08,2022,8,Cantonment,Buona Vista,West,Twin-Share,Monthly,1.3046,103.78908,0.311,5,0.714,73.63,0.843,1160.0,0,0,0,0,0,1
2685,2022-08,2022,8,Hmlet,Woodlands,North,Deluxe,12-Month,1.4353,103.78541,0.268,2,0.286,54.45,0.265,2470.0,1,0,0,0,0,1
2686,2022-08,2022,8,Hmlet,Woodlands,North,Master,3-Month,1.44292,103.78756,0.623,3,0.429,50.65,0.34,1780.0,0,0,0,0,0,1
2687,2022-08,2022,8,Cove,Kallang,Central,Single,Monthly,1.30748,103.86807,0.519,7,1.0,75.15,1.0,1670.0,0,0,0,0,0,1
2688,2022-08,2022,8,Hmlet,Sengkang,North-East,Twin-Share,Monthly,1.38614,103.89633,2.101,3,0.429,55.11,1.0,980.0,0,0,0,0,0,1
2689,2022-08,2022,8,Lyf,Yishun,North,Studio,12-Month,1.42848,103.83258,0.319,2,0.286,46.83,0.771,1710.0,0,0,0,0,0,1
2690,2022-08,2022,8,Bonztel,Punggol,North-East,Master,Monthly,1.40081,103.90377,0.382,2,0.286,48.73,0.53,2030.0,0,0,0,0,0,1
2691,2022-08,2022,8,Bonztel,Jurong East,West,Single,6-Month,1.33447,103.74402,3.159,4,0.571,51.68,0.948,870.0,0,0,0,0,0,1
2692,2022-08,2022,8,Figment,Yishun,North,Single,6-Month,1.42745,103.83883,0.418,6,0.857,50.74,0.864,1140.0,0,0,0,0,0,1
2693,2022-08,2022,8,Cove,Geylang,Central,Suite,3-Month,1.31561,103.89177,0.27,2,0.286,69.22,0.145,2740.0,1,0,0,0,0,1
2694,2022-08,2022,8,Hmlet,Outram,Central,Single,6-Month,1.27755,103.84301,0.368,2,0.286,83.39,0.959,1430.0,1,0,0,0,0,1
2695,2022-08,2022,8,Bonztel,Sengkang,North-East,Twin-Share,3-Month,1.39846,103.893,1.222,4,0.571,50.49,0.841,950.0,0,0,0,0,0,1
2696,2022-08,2022,8,Cove,Bedok,East,Single,Monthly,1.32462,103.92472,0.612,3,0.429,60.33,0.977,1490.0,0,0,0,0,0,1
2697,2022-08,2022,8,Cantonment,Punggol,North-East,Deluxe,6-Month,1.40281,103.90227,0.134,7,1.0,53.57,0.241,2720.0,1,0,0,0,0,1
2698,2022-08,2022,8,Cove,Outram,Central,Deluxe,12-Month,1.27956,103.8394,0.094,5,0.714,86.68,0.651,2800.0,1,0,0,0,0,1
2699,2022-08,2022,8,Cantonment,Kallang,Central,Single,3-Month,1.30991,103.87004,0.218,2,0.286,72.07,0.981,1540.0,0,0,0,0,0,1
2700,2022-08,2022,8,The Assembly Place,Novena,Central,Single,12-Month,1.31849,103.83698,0.798,3,0.429,71.34,0.905,1300.0,0,0,0,0,0,1
2701,2022-08,2022,8,Coliwoo,Geylang,Central,Suite,6-Month,1.32387,103.88944,0.582,5,0.714,77.13,0.637,2820.0,1,0,0,0,0,1
2702,2022-08,2022,8,Lyf,Bishan,Central,Studio,12-Month,1.3476,103.84705,1.544,2,0.286,68.42,0.973,1940.0,1,0,0,0,0,1
2703,2022-08,2022,8,Cove,Serangoon,North-East,Twin-Share,3-Month,1.35791,103.87429,0.357,5,0.714,67.93,0.915,1050.0,0,0,0,0,0,1
2704,2022-08,2022,8,Lyf,Novena,Central,Deluxe,12-Month,1.32373,103.84712,0.54,7,1.0,80.33,0.245,2680.0,1,0,0,0,0,1
2705,2022-08,2022,8,The Assembly Place,Jurong East,West,Studio,6-Month,1.33067,103.74186,3.086,2,0.286,57.38,0.948,1500.0,0,0,0,0,0,1
2706,2022-08,2022,8,Cantonment,Tampines,East,Master,3-Month,1.35499,103.94528,0.223,6,0.857,59.47,0.956,1780.0,0,0,0,0,0,1
2707,2022-08,2022,8,Coliwoo,Queenstown,Central,Twin-Share,3-Month,1.28946,103.78489,0.544,3,0.429,76.71,0.97,1150.0,0,0,0,0,0,1
2708,2022-08,2022,8,Cantonment,Toa Payoh,Central,Master,Monthly,1.331,103.85242,0.417,4,0.571,71.97,0.631,2240.0,1,0,0,0,0,1
2709,2022-08,2022,8,Bonztel,Queenstown,Central,Deluxe,12-Month,1.29289,103.78741,0.206,4,0.571,69.17,0.364,2850.0,0,0,0,0,0,1
2710,2022-08,2022,8,Lyf,Bishan,Central,Master,6-Month,1.35065,103.84734,1.869,3,0.429,68.46,0.835,1610.0,0,0,0,0,0,1
2711,2022-08,2022,8,Figment,Tampines,East,Twin-Share,6-Month,1.35527,103.94435,0.263,3,0.429,59.54,0.968,1040.0,0,0,0,0,0,1
2712,2022-08,2022,8,Lyf,Woodlands,North,Deluxe,6-Month,1.439,103.78127,0.619,7,1.0,45.82,0.652,2460.0,0,0,0,0,0,1
2713,2022-08,2022,8,Lyf,Bishan,Central,Twin-Share,3-Month,1.35278,103.85226,1.928,4,0.571,60.81,1.0,910.0,0,0,0,0,0,1
2714,2022-08,2022,8,Figment,Geylang,Central,Studio,12-Month,1.31528,103.88856,0.543,4,0.571,76.6,0.793,2280.0,0,0,0,0,0,1
2715,2022-08,2022,8,Hmlet,Punggol,North-East,Suite,3-Month,1.40114,103.90386,0.352,5,0.714,52.32,0.853,2390.0,1,0,0,0,0,1
2716,2022-08,2022,8,Cove,Bedok,East,Suite,Monthly,1.32412,103.93159,0.155,6,0.857,54.23,0.421,2720.0,0,0,0,0,0,1
2717,2022-08,2022,8,Lyf,Bedok,East,Twin-Share,3-Month,1.3173,103.93604,0.997,3,0.429,56.02,1.0,950.0,0,0,0,0,0,1
2718,2022-08,2022,8,Cove,Buona Vista,West,Deluxe,12-Month,1.30922,103.78678,0.398,4,0.571,67.57,0.582,2350.0,0,0,0,0,0,1
2719,2022-08,2022,8,Bonztel,Punggol,North-East,Studio,12-Month,1.40914,103.9022,0.573,6,0.857,58.16,0.854,1830.0,0,0,0,0,0,1
2720,2022-08,2022,8,Figment,Rochor,Central,Single,6-Month,1.30222,103.85403,0.375,3,0.429,78.23,0.943,1540.0,0,0,0,0,0,1
2721,2022-08,2022,8,Coliwoo,Paya Lebar,East,Single,12-Month,1.31242,103.8956,0.654,7,1.0,68.54,0.9,1130.0,0,0,0,0,0,1
2722,2022-08,2022,8,Hmlet,Sengkang,North-East,Master,3-Month,1.39062,103.89548,1.681,6,0.857,51.84,0.934,1620.0,0,0,0,0,0,1
2723,2022-08,2022,8,Cove,Punggol,North-East,Single,3-Month,1.40729,103.89652,0.759,3,0.429,49.14,0.917,1370.0,0,0,0,0,0,1
2724,2022-08,2022,8,Lyf,Tampines,East,Single,6-Month,1.35396,103.94002,0.563,3,0.429,56.78,0.995,1260.0,0,0,0,0,0,1
2725,2022-08,2022,8,The Assembly Place,Yishun,North,Twin-Share,6-Month,1.42967,103.8367,0.163,3,0.429,38.97,0.903,1010.0,0,0,0,0,0,1
2726,2022-08,2022,8,Cove,Paya Lebar,East,Master,Monthly,1.31056,103.89225,0.798,4,0.571,68.36,0.913,1650.0,0,0,0,0,0,1
2727,2022-08,2022,8,Figment,Outram,Central,Master,Monthly,1.27861,103.84159,0.172,6,0.857,78.13,0.686,2270.0,1,0,0,0,0,1
2728,2022-08,2022,8,Lyf,Jurong East,West,Twin-Share,Monthly,1.33387,103.74499,3.035,6,0.857,46.09,0.973,860.0,0,0,0,0,0,1
2729,2022-08,2022,8,Coliwoo,Sengkang,North-East,Master,Monthly,1.38902,103.89572,1.829,6,0.857,52.38,0.509,1730.0,1,0,0,0,0,1
2730,2022-08,2022,8,Figment,Sengkang,North-East,Deluxe,6-Month,1.39095,103.89104,1.931,4,0.571,40.32,0.548,2340.0,0,0,0,0,0,1
2731,2022-08,2022,8,The Assembly Place,Buona Vista,West,Suite,3-Month,1.30818,103.78988,0.098,2,0.286,65.97,0.465,2310.0,1,0,0,0,0,1
2732,2022-08,2022,8,The Assembly Place,Clementi,West,Single,12-Month,1.31911,103.76865,0.603,7,1.0,57.48,0.982,1140.0,0,0,0,0,0,1
2733,2022-08,2022,8,Lyf,Serangoon,North-East,Single,3-Month,1.35842,103.873,0.278,5,0.714,64.75,0.963,1470.0,0,0,0,0,0,1
2734,2022-08,2022,8,The Assembly Place,Outram,Central,Studio,12-Month,1.28338,103.8361,0.643,4,0.571,74.65,0.735,2270.0,1,0,0,0,0,1
2735,2022-08,2022,8,Coliwoo,Sengkang,North-East,Deluxe,3-Month,1.39007,103.89903,1.596,3,0.429,51.66,0.116,2470.0,0,0,0,0,0,1
2736,2022-08,2022,8,Figment,Tampines,East,Single,12-Month,1.35497,103.94068,0.528,4,0.571,60.51,0.945,1110.0,0,0,0,0,0,1
2737,2022-08,2022,8,Cantonment,Bedok,East,Deluxe,6-Month,1.3244,103.92796,0.251,3,0.429,55.71,0.297,2440.0,0,0,0,0,0,1
2738,2022-08,2022,8,The Assembly Place,Outram,Central,Studio,6-Month,1.28004,103.84084,0.108,7,1.0,84.69,0.669,2400.0,0,0,0,0,0,1
2739,2022-09,2022,9,Lyf,Toa Payoh,Central,Master,6-Month,1.34144,103.85247,0.851,6,0.857,70.28,0.966,1860.0,0,0,0,1,0,1
2740,2022-09,2022,9,Lyf,Kallang,Central,Deluxe,12-Month,1.30584,103.87043,0.494,5,0.714,72.77,0.728,3170.0,1,0,0,1,0,1
2741,2022-09,2022,9,The Assembly Place,Queenstown,Central,Studio,6-Month,1.29175,103.78276,0.46,5,0.714,73.19,0.488,2340.0,0,0,0,1,0,1
2742,2022-09,2022,9,Lyf,Tampines,East,Single,3-Month,1.3503,103.94701,0.374,3,0.429,51.43,0.875,1400.0,0,0,0,1,0,1
2743,2022-09,2022,9,Cove,Bishan,Central,Studio,12-Month,1.34848,103.85147,1.605,3,0.429,55.2,0.874,1930.0,0,0,0,1,0,1
2744,2022-09,2022,9,Lyf,Queenstown,Central,Single,12-Month,1.29119,103.79018,0.564,7,1.0,70.03,0.952,1460.0,0,0,0,1,0,1
2745,2022-09,2022,9,Lyf,Geylang,Central,Master,6-Month,1.31996,103.89604,0.422,5,0.714,80.04,0.994,2170.0,0,0,0,1,0,1
2746,2022-09,2022,9,Hmlet,Woodlands,North,Single,3-Month,1.43832,103.78656,0.102,3,0.429,45.9,0.992,1400.0,0,0,0,1,0,1
2747,2022-09,2022,9,Hmlet,Yishun,North,Twin-Share,3-Month,1.42993,103.8391,0.424,5,0.714,46.21,0.901,920.0,0,0,0,1,0,1
2748,2022-09,2022,9,Coliwoo,Jurong East,West,Twin-Share,12-Month,1.33213,103.73982,3.364,2,0.286,59.06,0.875,760.0,0,0,0,1,0,1
2749,2022-09,2022,9,Hmlet,Sengkang,North-East,Suite,12-Month,1.39529,103.89754,1.114,6,0.857,50.06,0.658,2170.0,0,0,0,1,0,1
2750,2022-09,2022,9,Cantonment,Clementi,West,Deluxe,6-Month,1.31082,103.76695,0.538,4,0.571,54.57,0.883,2620.0,0,0,0,1,0,1
2751,2022-09,2022,9,Cantonment,Tampines,East,Suite,Monthly,1.35031,103.94606,0.321,5,0.714,61.18,0.271,2520.0,1,0,0,1,0,1
2752,2022-09,2022,9,Lyf,Serangoon,North-East,Twin-Share,12-Month,1.3557,103.86758,0.434,6,0.857,61.32,0.964,990.0,0,0,0,1,0,1
2753,2022-09,2022,9,The Assembly Place,Bishan,Central,Twin-Share,6-Month,1.35695,103.84717,1.463,3,0.429,67.6,0.951,1080.0,0,0,0,1,0,1
2754,2022-09,2022,9,The Assembly Place,Paya Lebar,East,Master,12-Month,1.31638,103.89555,0.32,3,0.429,61.2,0.929,1470.0,0,0,0,1,0,1
2755,2022-09,2022,9,Coliwoo,Bishan,Central,Master,6-Month,1.35048,103.85333,1.852,5,0.714,67.39,1.0,1920.0,0,0,0,1,0,1
2756,2022-09,2022,9,Figment,Bedok,East,Single,6-Month,1.32263,103.93331,0.383,2,0.286,55.3,0.926,1300.0,0,0,0,1,0,1
2757,2022-09,2022,9,Bonztel,Paya Lebar,East,Master,3-Month,1.3181,103.896,0.337,7,1.0,70.7,0.804,1760.0,0,0,0,1,0,1
2758,2022-09,2022,9,Bonztel,Buona Vista,West,Suite,3-Month,1.30613,103.79011,0.134,2,0.286,69.22,0.495,2230.0,0,0,0,1,0,1
2759,2022-09,2022,9,Coliwoo,Serangoon,North-East,Studio,Monthly,1.3589,103.86777,0.484,2,0.286,58.16,0.732,2350.0,0,0,0,1,0,1
2760,2022-09,2022,9,Lyf,Serangoon,North-East,Single,Monthly,1.36007,103.87667,0.707,7,1.0,64.68,0.816,1340.0,1,0,0,1,0,1
2761,2022-09,2022,9,The Assembly Place,Rochor,Central,Deluxe,Monthly,1.3034,103.85879,0.327,7,1.0,78.32,0.204,3510.0,1,0,0,1,0,1
2762,2022-09,2022,9,The Assembly Place,Punggol,North-East,Deluxe,3-Month,1.40217,103.89984,0.359,3,0.429,56.3,0.283,2560.0,1,0,0,1,0,1
2763,2022-09,2022,9,Cantonment,Kallang,Central,Studio,3-Month,1.31231,103.87231,0.259,6,0.857,76.16,0.89,2450.0,0,0,0,1,0,1
2764,2022-09,2022,9,Hmlet,Clementi,West,Master,3-Month,1.31792,103.7674,0.411,5,0.714,68.2,0.661,1680.0,0,0,0,1,0,1
2765,2022-09,2022,9,Figment,Kallang,Central,Suite,Monthly,1.30952,103.87486,0.322,7,1.0,65.97,0.292,3100.0,1,0,0,1,0,1
2766,2022-09,2022,9,Coliwoo,Toa Payoh,Central,Single,Monthly,1.33305,103.85328,0.351,7,1.0,69.27,0.843,1700.0,0,0,0,1,0,1
2767,2022-09,2022,9,The Assembly Place,Toa Payoh,Central,Twin-Share,3-Month,1.33574,103.84985,0.189,6,0.857,69.68,0.922,1140.0,0,0,0,1,0,1
2768,2022-09,2022,9,Cove,Paya Lebar,East,Studio,12-Month,1.31963,103.90028,0.838,4,0.571,74.63,0.932,1870.0,0,0,0,1,0,1
2769,2022-09,2022,9,Coliwoo,Woodlands,North,Single,Monthly,1.44083,103.7919,0.702,3,0.429,49.69,1.0,1170.0,0,0,0,1,0,1
2770,2022-09,2022,9,Cove,Kallang,Central,Studio,3-Month,1.31133,103.87189,0.149,5,0.714,66.24,0.905,2240.0,1,0,0,1,0,1
2771,2022-09,2022,9,Bonztel,Tampines,East,Master,12-Month,1.34635,103.94643,0.756,7,1.0,62.72,0.795,1630.0,0,0,0,1,0,1
2772,2022-09,2022,9,The Assembly Place,Geylang,Central,Twin-Share,3-Month,1.3201,103.89597,0.425,6,0.857,73.9,0.895,1210.0,0,0,0,1,0,1
2773,2022-09,2022,9,Lyf,Serangoon,North-East,Single,6-Month,1.3565,103.87335,0.217,5,0.714,63.91,0.914,1470.0,0,0,0,1,0,1
2774,2022-09,2022,9,Cantonment,Queenstown,Central,Studio,3-Month,1.30055,103.78243,0.816,2,0.286,76.74,0.327,2310.0,1,0,0,1,0,1
2775,2022-09,2022,9,Bonztel,Jurong East,West,Deluxe,12-Month,1.33331,103.7432,3.142,5,0.714,50.31,0.919,2000.0,0,0,0,1,0,1
2776,2022-09,2022,9,Cantonment,Yishun,North,Single,12-Month,1.42724,103.83623,0.216,6,0.857,46.55,0.997,1160.0,0,0,0,1,0,1
2777,2022-09,2022,9,Hmlet,Ang Mo Kio,North-East,Single,Monthly,1.37431,103.84485,0.713,5,0.714,51.18,0.84,1410.0,0,0,0,1,0,1
2778,2022-09,2022,9,Coliwoo,Tampines,East,Deluxe,Monthly,1.35429,103.94915,0.483,5,0.714,52.93,0.337,2920.0,1,0,0,1,0,1
2779,2022-09,2022,9,Bonztel,Bishan,Central,Single,3-Month,1.34919,103.85057,1.678,5,0.714,58.19,0.92,1360.0,0,0,0,1,0,1
2780,2022-09,2022,9,Hmlet,Woodlands,North,Twin-Share,6-Month,1.43819,103.79006,0.395,4,0.571,51.5,0.934,830.0,0,0,0,1,0,1
2781,2022-09,2022,9,Coliwoo,Queenstown,Central,Suite,Monthly,1.28828,103.78267,0.761,4,0.571,74.06,0.775,2840.0,0,0,0,1,0,1
2782,2022-09,2022,9,Cantonment,Rochor,Central,Twin-Share,3-Month,1.29913,103.85384,0.348,2,0.286,84.85,1.0,1080.0,0,0,0,1,0,1
2783,2022-09,2022,9,Coliwoo,Bedok,East,Master,3-Month,1.32194,103.93001,0.241,5,0.714,62.14,0.975,1630.0,0,0,0,1,0,1
2784,2022-09,2022,9,Figment,Serangoon,North-East,Deluxe,3-Month,1.35602,103.87444,0.342,3,0.429,50.64,0.745,2380.0,0,0,0,1,0,1
2785,2022-09,2022,9,Coliwoo,Sengkang,North-East,Deluxe,12-Month,1.39043,103.89091,1.984,6,0.857,54.55,0.597,2100.0,0,0,0,1,0,1
2786,2022-09,2022,9,Coliwoo,Clementi,West,Suite,12-Month,1.31241,103.77096,0.742,7,1.0,65.78,0.612,2140.0,0,0,0,1,0,1
2787,2022-09,2022,9,Cove,Kallang,Central,Single,12-Month,1.30992,103.87337,0.153,5,0.714,74.77,0.834,1410.0,0,0,0,1,0,1
2788,2022-09,2022,9,Bonztel,Clementi,West,Deluxe,6-Month,1.31595,103.76493,0.084,2,0.286,49.95,0.649,2540.0,0,0,0,1,0,1
2789,2022-09,2022,9,Figment,Jurong East,West,Suite,Monthly,1.33456,103.74333,3.223,4,0.571,54.18,0.828,1730.0,0,0,0,1,0,1
2790,2022-09,2022,9,The Assembly Place,Novena,Central,Suite,3-Month,1.32144,103.84192,0.281,4,0.571,72.79,0.642,2540.0,1,0,0,1,0,1
2791,2022-09,2022,9,Lyf,Yishun,North,Single,3-Month,1.4311,103.83678,0.279,2,0.286,38.29,0.915,1270.0,0,0,0,1,0,1
2792,2022-09,2022,9,Lyf,Toa Payoh,Central,Single,3-Month,1.32672,103.8464,0.793,7,1.0,77.37,0.767,1630.0,0,0,0,1,0,1
2793,2022-09,2022,9,Hmlet,Paya Lebar,East,Single,3-Month,1.31457,103.89607,0.488,2,0.286,73.79,0.941,1250.0,0,0,0,1,0,1
2794,2022-09,2022,9,Coliwoo,Outram,Central,Suite,3-Month,1.2858,103.8435,0.811,6,0.857,79.37,0.612,2440.0,0,0,0,1,0,1
2795,2022-09,2022,9,Bonztel,Outram,Central,Master,3-Month,1.27461,103.84171,0.547,3,0.429,74.86,0.866,1930.0,1,0,0,1,0,1
2796,2022-09,2022,9,Hmlet,Buona Vista,West,Twin-Share,6-Month,1.31111,103.79078,0.438,4,0.571,65.94,0.972,900.0,0,0,0,1,0,1
2797,2022-09,2022,9,Hmlet,Woodlands,North,Single,6-Month,1.43614,103.78881,0.283,5,0.714,46.57,0.962,1180.0,0,0,0,1,0,1
2798,2022-09,2022,9,Lyf,Kallang,Central,Deluxe,12-Month,1.3139,103.87218,0.434,3,0.429,76.65,0.329,2830.0,1,0,0,1,0,1
2799,2022-09,2022,9,Cove,Paya Lebar,East,Deluxe,6-Month,1.32469,103.89163,0.621,4,0.571,61.27,0.562,2490.0,1,0,0,1,0,1
2800,2022-09,2022,9,Bonztel,Buona Vista,West,Single,Monthly,1.3074,103.79307,0.363,3,0.429,65.58,0.934,1470.0,0,0,0,1,0,1
